"NIS_code","municipality_NL","municipality_FR","arrondissement_NL","arrondissement_FR","province_NL","province_FR","region_NL","region_FR","inhabitants","zip"
57097,"Komen-Waasten","Comines-Warneton","Doornik-Moeskroen","Tournai-Mouscron","Henegouwen","Hainaut","Waals Gewest","Région wallonne","18058",7783
58001,"La Louvière","La Louvière","Zinnik","Soignies","Henegouwen","Hainaut","Waals Gewest","Région wallonne","81138",7866
58002,"Binche","Binche","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","33448",7130
58003,"Estinnes","Estinnes","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","7759",7120
58004,"Morlanwelz","Morlanwelz","Thuin","Thuin","Henegouwen","Hainaut","Waals Gewest","Région wallonne","19125",7140
61003,"Amay","Amay","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","14406",4540
61010,"Burdinne","Burdinne","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","3297",4210
61012,"Clavier","Clavier","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4642",4560
61019,"Ferrières","Ferrières","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5006",4190
61024,"Hamoir","Hamoir","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","3846",4180
61028,"Héron","Héron","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5476",4218
61031,"Hoei","Huy","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","21238",4500
61039,"Marchin","Marchin","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5441",4570
61041,"Modave","Modave","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4219",4577
61043,"Nandrin","Nandrin","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","5758",4550
61048,"Ouffet","Ouffet","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","2797",4590
61063,"Verlaine","Verlaine","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4277",4537
61068,"Villers-Le-Bouillet","Villers-Le-Bouillet","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","6593",4530
61072,"Wanze","Wanze","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","13731",4520
61079,"Anthisnes","Anthisnes","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","4198",4160
61080,"Engis","Engis","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","6209",4480
61081,"Tinlot","Tinlot","Hoei","Huy","Luik","Liège","Waals Gewest","Région wallonne","2735",4557
62003,"Ans","Ans","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","28598",4432
62006,"Awans","Awans","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9243",4340
62009,"Aywaille","Aywaille","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","12394",4920
62011,"Bitsingen","Bassenge","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","8931",4690
62015,"Beyne-Heusay","Beyne-Heusay","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","11891",4610
62022,"Chaudfontaine","Chaudfontaine","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","20855",4052
62026,"Comblain-au-Pont","Comblain-au-Pont","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","5396",4170
62027,"Dalhem","Dalhem","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","7517",4607
62032,"Esneux","Esneux","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","13015",4130
62038,"Fléron","Fléron","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","16370",4620
62051,"Herstal","Herstal","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","40190",4040
62060,"Juprelle","Juprelle","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9435",4458
62063,"Luik","Liège","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","197217",4031
62079,"Oupeye","Oupeye","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","25444",4684
62093,"Saint-Nicolas","Saint-Nicolas","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","24329",4420
62096,"Seraing","Seraing","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","64192",4100
62099,"Soumagne","Soumagne","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","17040",4630
62100,"Sprimont","Sprimont","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","14909",4140
62108,"Wezet","Visé","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","17926",4601
62118,"Grâce-Hollogne","Grâce-Hollogne","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","22823",4460
62119,"Blégny","Blégny","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","13387",4671
62120,"Flémalle","Flémalle","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","26389",4400
62121,"Neupré","Neupré","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","9977",4120
62122,"Trooz","Trooz","Luik","Liège","Luik","Liège","Waals Gewest","Région wallonne","8297",4870
63001,"Amel","Amblève","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5486",4770
63003,"Aubel","Aubel","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4246",4880
63004,"Baelen","Baelen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4487",4837
63012,"Büllingen","Bullange","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5456",4760
63013,"Bütgenbach","Butgenbach","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5629",4750
63020,"Dison","Dison","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","15255",4821
63023,"Eupen","Eupen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","19762",4700
63035,"Herve","Herve","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","17620",4651
63038,"Jalhay","Jalhay","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","8728",4845
63040,"Kelmis","La Calamine","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","11212",4728
63045,"Lierneux","Lierneux","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3575",4990
63046,"Limburg","Limbourg","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5905",4831
63048,"Lontzen","Lontzen","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5833",4710
63049,"Malmedy","Malmedy","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","12797",4960
63057,"Olne","Olne","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","4036",4877
63058,"Pepinster","Pepinster","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","9693",4860
63061,"Raeren","Raeren","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10818",4731
63067,"Sankt Vith","Saint-Vith","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","9779",4784
63072,"Spa","Spa","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10149",4900
63073,"Stavelot","Stavelot","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","7153",4970
63075,"Stoumont","Stoumont","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3174",4987
63076,"Theux","Theux","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","12012",4910
63079,"Verviers","Verviers","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","55290",4800
63080,"Weismes","Waimes","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","7379",4950
63084,"Welkenraedt","Welkenraedt","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10068",4841
63086,"Trois-Ponts","Trois-Ponts","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","2553",4983
63087,"Burg-Reuland","Burg-Reuland","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","3974",4790
63088,"Plombières","Plombières","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","10527",4851
63089,"Thimister-Clermont","Thimister-Clermont","Verviers","Verviers","Luik","Liège","Waals Gewest","Région wallonne","5681",4890
64008,"Berloz","Berloz","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3135",4257
64015,"Braives","Braives","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","6391",4260
64021,"Crisnée","Crisnée","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3465",4367
64023,"Donceel","Donceel","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3088",4357
64025,"Fexhe-le-Haut-Clocher","Fexhe-le-Haut-Clocher","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3216",4347
64029,"Geer","Geer","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3478",4250
64034,"Hannuit","Hannut","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","16685",4280
64047,"Lijsem","Lincent","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3280",4287
64056,"Oerle","Oreye","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3904",4360
64063,"Remicourt","Remicourt","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","5972",4351
64065,"Saint-Georges-sur-Meuse","Saint-Georges-sur-Meuse","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","6924",4470
64074,"Borgworm","Waremme","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","15444",4300
64075,"Wasseiges","Wasseiges","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","2969",4219
64076,"Faimes","Faimes","Borgworm","Waremme","Luik","Liège","Waals Gewest","Région wallonne","3938",4317
71002,"As","As","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","8236",3665
71004,"Beringen","Beringen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","46598",3580
71011,"Diepenbeek","Diepenbeek","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","19090",3590
71016,"Genk","Genk","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","66447",3600
71017,"Gingelom","Gingelom","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","8389",3890
71020,"Halen","Halen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","9485",3545
71022,"Hasselt","Hasselt","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","78714",3500
71024,"Herk-de-Stad","Herck-la-Ville","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","12650",3540
71034,"Leopoldsburg","Bourg-Léopold","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","15850",3971
71037,"Lummen","Lummen","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","14978",3560
71045,"Nieuwerkerken","Nieuwerkerken","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","6998",3850
71053,"Sint-Truiden","Saint-Trond","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","40672",3800
71057,"Tessenderlo","Tessenderlo","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","18727",3980
71066,"Zonhoven","Zonhoven","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","21327",3520
71067,"Zutendaal","Zutendaal","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","7282",3690
71069,"Ham","Ham","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","10977",3945
71070,"Heusden-Zolder","Heusden-Zolder","Hasselt","Hasselt","Limburg","Limbourg","Vlaams Gewest","Région flamande","33892",3550
72003,"Bocholt","Bocholt","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","13144",3950
72004,"Bree","Bree","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","16169",3960
72018,"Kinrooi","Kinrooi","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","12206",3640
72020,"Lommel","Lommel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","34245",3920
72021,"Maaseik","Maaseik","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","25310",3680
72030,"Peer","Peer","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","16298",3990
72037,"Hamont-Achel","Hamont-Achel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","14299",3930
72038,"Hechtel-Eksel","Hechtel-Eksel","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","12510",3941
72039,"Houthalen-Helchteren","Houthalen-Helchteren","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","30550",3530
72041,"Dilsen-Stokkem","Dilsen-Stokkem","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","20693",3650
72042,"Oudsbergen","Oudsbergen","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","23615",3660
72043,"Pelt","Pelt","Maaseik","Maaseik","Limburg","Limbourg","Vlaams Gewest","Région flamande","33076",3900
73001,"Alken","Alken","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","11626",3570
73006,"Bilzen","Bilzen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","32477",3740
73009,"Borgloon","Looz","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","11010",3840
73022,"Heers","Heers","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","7337",3870
73028,"Herstappe","Herstappe","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","79",3717
73032,"Hoeselt","Hoeselt","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","9730",3730
73040,"Kortessem","Kortessem","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","8437",3723
73042,"Lanaken","Lanaken","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","25884",3620
73066,"Riemst","Riemst","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","16759",3770
73083,"Tongeren","Tongres","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","31142",3700
73098,"Wellen","Wellen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","7354",3830
73107,"Maasmechelen","Maasmechelen","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","38933",3631
73109,"Voeren","Fourons","Tongeren","Tongres","Limburg","Limbourg","Vlaams Gewest","Région flamande","4175",3790
81001,"Aarlen","Arlon","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","30081",6700
81003,"Attert","Attert","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5646",6717
81004,"Aubange","Aubange","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","17146",6791
81013,"Martelange","Martelange","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1857",6630
81015,"Messancy","Messancy","Aarlen","Arlon","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8266",6782
82003,"Bastenaken","Bastogne","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","16276",6600
82005,"Bertogne","Bertogne","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3656",6687
82009,"Fauvillers","Fauvillers","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2319",6637
82014,"Houffalize","Houffalize","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5207",6660
82032,"Vielsalm","Vielsalm","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","7886",6690
82036,"Vaux-sur-Sûre","Vaux-sur-Sûre","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5734",6640
82037,"Gouvy","Gouvy","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5397",6672
82038,"Sainte-Ode","Sainte-Ode","Bastenaken","Bastogne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2608",6680
83012,"Durbuy","Durbuy","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11458",6940
83013,"Erezée","Erezée","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3267",6997
83028,"Hotton","Hotton","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5635",6990
83031,"La Roche-en-Ardenne","La Roche-en-Ardenne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4192",6980
83034,"Marche-en-Famenne","Marche-en-Famenne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","17591",6900
83040,"Nassogne","Nassogne","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5568",6953
83044,"Rendeux","Rendeux","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2641",6987
83049,"Tenneville","Tenneville","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2848",6971
83055,"Manhay","Manhay","Marche-en-Famenne","Marche-en-Famenne","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3571",6960
84009,"Bertrix","Bertrix","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8844",6880
84010,"Bouillon","Bouillon","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5427",6834
84016,"Daverdisse","Daverdisse","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1382",6929
84029,"Herbeumont","Herbeumont","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","1649",6887
84033,"Léglise","Léglise","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5553",6860
84035,"Libin","Libin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5245",6890
84043,"Neufchâteau","Neufchâteau","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","7795",6840
84050,"Paliseul","Paliseul","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5392",6850
84059,"Saint-Hubert","Saint-Hubert","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5605",6870
84068,"Tellin","Tellin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2443",6927
84075,"Wellin","Wellin","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3108",6921
84077,"Libramont-Chevigny","Libramont-Chevigny","Neufchâteau","Neufchâteau","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11320",6800
85007,"Chiny","Chiny","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5226",6810
85009,"Etalle","Etalle","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5961",6743
85011,"Florenville","Florenville","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","5594",6824
85024,"Meix-devant-Virton","Meix-devant-Virton","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2810",6769
85026,"Musson","Musson","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4659",6750
85034,"Saint-Léger","Saint-Léger","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","3656",6747
85039,"Tintigny","Tintigny","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","4302",5555
85045,"Virton","Virton","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","11341",6760
85046,"Habay","Habay","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","8477",6721
85047,"Rouvroy","Rouvroy","Virton","Virton","Luxemburg","Luxembourg","Waals Gewest","Région wallonne","2113",6767
91005,"Anhée","Anhée","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","7143",5537
91013,"Beauraing","Beauraing","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","9157",5570
91015,"Bièvre","Bièvre","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","3362",5555
91030,"Ciney","Ciney","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","16706",5590
91034,"Dinant","Dinant","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","13374",5500
91054,"Gedinne","Gedinne","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","4652",5575
91059,"Hamois","Hamois","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","7364",5362
91064,"Havelange","Havelange","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","5237",5370
91072,"Houyet","Houyet","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","4987",4317
91103,"Onhaye","Onhaye","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","3230",5520
91114,"Rochefort","Rochefort","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","12571",5580
91120,"Somme-Leuze","Somme-Leuze","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","5799",5377
91141,"Yvoir","Yvoir","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","9109",5530
91142,"Hastière","Hastière","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","6016",5544
91143,"Vresse-sur-Semois","Vresse-sur-Semois","Dinant","Dinant","Namen","Namur","Waals Gewest","Région wallonne","2579",5550
92003,"Andenne","Andenne","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","27573",5300
92006,"Assesse","Assesse","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","7090",5330
92035,"Eghezée","Eghezée","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","16448",5310
92045,"Floreffe","Floreffe","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8148",5150
92048,"Fosses-la-Ville","Fosses-la-Ville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","10469",5070
92054,"Gesves","Gesves","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","7208",5340
92087,"Mettet","Mettet","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","13153",5640
92094,"Namen","Namur","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","111432",5000
92097,"Ohey","Ohey","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","5142",5350
92101,"Profondeville","Profondeville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","12176",5170
92114,"Sombreffe","Sombreffe","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8480",5140
92137,"Sambreville","Sambreville","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","28372",5060
92138,"Fernelmont","Fernelmont","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","8067",5380
92140,"Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","19100",5190
92141,"La Bruyère","La Bruyère","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","9232",5081
92142,"Gembloux","Gembloux","Namen","Namur","Namen","Namur","Waals Gewest","Région wallonne","26141",5030
93010,"Cerfontaine","Cerfontaine","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","4987",5630
93014,"Couvin","Couvin","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","13838",5660
93018,"Doische","Doische","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","2970",5680
93022,"Florennes","Florennes","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","11266",5620
93056,"Philippeville","Philippeville","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","9201",5600
93088,"Walcourt","Walcourt","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","18407",5651
93090,"Viroinval","Viroinval","Philippeville","Philippeville","Namen","Namur","Waals Gewest","Région wallonne","5646",5670